target_id	length	eff_length	est_counts	tpm
XM_047940024.1	1978	1779	0	0
XM_047940025.1	3428	3229	8	49.4466
XM_047940026.1	1671	1472	0	0
XM_047940027.1	186	12.4336	0	0
XM_047940028.1	1071	872	0	0
XM_047940029.1	2265	2066	0	0
XM_047940030.1	204	18.2087	0	0
XM_047940031.1	243	44.7603	0	0
XM_047940032.1	234	36.8813	0	0
XM_047940033.1	957	758	0	0
XM_047940034.1	405	206	0	0
XM_047940035.1	1008	809	0	0
XM_047940036.1	435	236	0	0
XM_047940037.1	1314	1115	0	0
XM_047940038.1	828	629	0	0
XM_047940039.1	549	350	0	0
XM_047940040.1	180	11.1077	0	0
XM_047940041.1	1236	1037	0	0
XM_047940042.1	348	149	0	0
XM_047940043.1	636	437	0	0
XM_047940044.1	273	74.0093	0	0
XM_047940045.1	897	698	0	0
XM_047940046.1	909	710	0	0
XM_047940047.1	807	608	0	0
XM_047940048.1	618	419	0	0
XM_047940049.1	594	395	0	0
XM_047940050.1	480	281	0	0
XM_047940051.1	1215	1016	0	0
XM_047940052.1	954	755	0	0
XM_047940053.1	642	443	0	0
XM_047940054.1	273	74.0093	0	0
XM_047940055.1	498	299	0	0
XM_047940056.1	183	11.741	0	0
XM_047940057.1	837	638	0	0
XM_047940058.1	387	188	0	0
XM_047940059.1	2283	2084	0	0
XM_047940060.1	2191	1992	5	50.0951
XM_047940061.1	1513	1314	0	0
XM_047940062.1	1187	988	0	0
XM_047940063.1	366	167	1	119.508
XM_047940064.1	1681	1482	13	175.069
XM_047940065.1	1332	1133	0	0
XM_047940066.1	2010	1811	1	11.0204
XM_047940067.1	1912	1713	0	0
XM_047940068.1	3626	3427	6	34.9423
XM_047940069.1	903	704	0	0
XM_047940070.1	582	383	0	0
XM_047940071.1	918	719	5	138.789
XM_047940072.1	753	554	1.16878	42.1055
XM_047940073.1	1027	828	1	24.1037
XM_047940074.1	973	774	4	103.141
XM_047940075.1	300	101	0	0
XM_047940076.1	1727	1528	1	13.0614
XM_047940077.1	708	509	0	0
XM_047940078.1	1236	1037	7	134.72
XM_047940079.1	1194	995	0	0
XM_047940080.1	1272	1073	0	0
XM_047940081.1	1913	1714	0.495497	5.76958
XM_047940082.1	1122	923	0	0
XM_047940083.1	180	11.1077	0	0
XM_047940084.1	925	726	0	0
XM_047940085.1	252	53.2554	0	0
XM_047940086.1	354	155	0	0
XM_047940087.1	300	101	0	0
XM_047940088.1	279	80.003	0.831216	207.359
XM_047940089.1	954	755	0	0
XM_047940090.1	300	101	0	0
XM_047940091.1	672	473	0	0
XM_047940092.1	708	509	0	0
XM_047940093.1	1138	939	0	0
XM_047940094.1	1305	1106	0	0
XM_047940095.1	1134	935	0	0
XM_047940096.1	1910	1711	1.5045	17.5492
XM_047940097.1	1293	1094	0	0
XM_047940098.1	1219	1020	45	880.495
XM_047940099.1	1976	1777	1	11.2312
XM_047940100.1	908	709	1	28.1493
XM_047940101.1	1822	1623	0	0
XM_047940102.1	1293	1094	0	0
XM_047940103.1	2205	2006	0	0
XM_047940104.1	2288	2089	0	0
XM_047940105.1	2679	2480	0	0
XM_047940106.1	1102	903	2	44.2035
XM_047940107.1	354	155	0	0
XM_047940108.1	366	167	0	0
XM_047940109.1	198	15.9266	0	0
XM_047940110.1	1197	998	0	0
XM_047940111.1	1326	1127	0	0
XM_047940112.1	870	671	0	0
XM_047940113.1	348	149	0	0
XM_047940114.1	219	25.9389	0	0
XM_047940115.1	456	257	0	0
XM_047940116.1	408	209	0	0
XM_047940117.1	2509	2310	0	0
XM_047940118.1	2335	2136	1	9.34358
XM_047940119.1	757	558	0	0
XM_047940120.1	2441	2242	2	17.8036
XM_047940121.1	2785	2586	0	0
XM_047940122.1	1562	1363	0	0
XM_047940123.1	1688	1489	5	67.0177
XM_047940124.1	1267	1068	0	0
XM_047940125.1	984	785	1	25.424
XM_047940126.1	1619	1420	296	4160.23
XM_047940127.1	4670	4471	0	0
XM_047940128.1	567	368	0	0
XM_047940129.1	3040	2841	79	554.971
XM_047940130.1	665	466	1	42.8281
XM_047940131.1	729	530	0	0
XM_047940132.1	600	401	1	49.7703
XM_047940133.1	1659	1460	1	13.6698
XM_047940134.1	1914	1715	1.20891e-06	1.40684e-05
XM_047940135.1	1949	1750	9.02078	102.878
XM_047940136.1	2014	1815	109.979	1209.34
XM_047940137.1	669	470	1	42.4636
XM_047940138.1	762	563	1	35.4492
XM_047940139.1	1260	1061	7	131.673
XM_047940140.1	1098	899	0	0
XM_047940141.1	504	305	0	0
XM_047940142.1	1684	1485	5	67.1982
XM_047940143.1	876	677	0	0
XM_047940144.1	252	53.2554	0	0
XM_047940145.1	733	534	0	0
XM_047940146.1	438	239	0	0
XM_047940147.1	730	531	0	0
XM_047940148.1	585	386	6.84244	353.784
XM_047940149.1	1453	1254	4.15756	66.1692
XM_047940150.1	711	512	0	0
XM_047940151.1	345	146	0	0
XM_047940152.1	684	485	0	0
XM_047940153.1	540	341	0	0
XM_047940154.1	468	269	0	0
XM_047940155.1	2599	2400	0	0
XM_047940156.1	360	161	0	0
XM_047940157.1	2286	2087	5	47.8148
XM_047940158.1	1456	1257	9	142.896
XM_047940159.1	753	554	4	144.1
XM_047940160.1	993	794	0	0
XM_047940161.1	1450	1251	0	0
XM_047940162.1	752	553	1	36.0902
XM_047940163.1	672	473	0	0
XM_047940164.1	393	194	0	0
XM_047940165.1	666	467	0	0
XM_047940166.1	910	711	0	0
XM_047940167.1	885	686	0	0
XM_047940168.1	672	473	0	0
XM_047940169.1	1470	1271	0	0
XM_047940170.1	1752	1553	0	0
XM_047940171.1	1501	1302	0	0
XM_047940172.1	920	721	0	0
XM_047940173.1	891	692	0	0
XM_047940174.1	728	529	0	0
XM_047940175.1	243	44.7603	0	0
XM_047940176.1	3027	2828	0	0
XM_047940177.1	3124	2925	0	0
XM_047940178.1	2117	1918	0	0
XM_047940179.1	1370	1171	0	0
XM_047940180.1	1030	831	0	0
XM_047940181.1	378	179	0	0
XM_047940182.1	594	395	1	50.5263
XM_047940183.1	985	786	0	0
XM_047940184.1	2203	2004	3	29.8771
XM_047940185.1	315	116	0	0
XM_047940186.1	315	116	0	0
XM_047940187.1	8005	7806	24	61.3617
XM_047940188.1	2286	2087	0	0
XM_047940189.1	1587	1388	3	43.1366
XM_047940190.1	549	350	1	57.0225
XM_047940191.1	1114	915	2	43.6238
XM_047940192.1	420	221	0	0
XM_047940193.1	1140	941	3	63.6277
XM_047940194.1	2438	2239	62	552.652
XM_047940195.1	3133	2934	15	102.034
XM_047940196.1	609	410	0	0
XM_047940197.1	2447	2248	0	0
XM_047940198.1	1729	1530	0	0
XM_047940199.1	2420	2221	1	8.98599
XM_047940200.1	1827	1628	1	12.2591
XM_047940201.1	444	245	0	0
XM_047940202.1	675	476	0	0
XM_047940203.1	708	509	25	980.249
XM_047940204.1	855	656	0	0
XM_047940205.1	962	763	0	0
XM_047940206.1	2051	1852	2	21.5528
XM_047940207.1	2850	2651	0	0
XM_047940208.1	1230	1031	7	135.504
XM_047940209.1	2140	1941	0	0
XM_047940210.1	1664	1465	0	0
XM_047940211.1	1278	1079	0	0
XM_047940212.1	1299	1100	0.50783	9.21383
XM_047940213.1	2299	2100	16	152.06
XM_047940214.1	2766	2567	1	7.77479
XM_047940215.1	264	65.044	0	0
XM_047940216.1	1545	1346	0	0
XM_047940217.1	1929	1730	0	0
XM_047940218.1	1025	826	0	0
XM_047940219.1	408	209	0	0
XM_047940220.1	1407	1208	2.35478	38.9042
XM_047940221.1	536	337	0	0
XM_047940222.1	633	434	0	0
XM_047940223.1	375	176	1	113.397
XM_047940224.1	1272	1073	4	74.4003
XM_047940225.1	513	314	0	0
XM_047940226.1	393	194	0	0
XM_047940227.1	528	329	2	121.324
XM_047940228.1	681	482	0	0
XM_047940229.1	1224	1025	3	58.4133
XM_047940230.1	1062	863	0	0
XM_047940231.1	1206	1007	0	0
XM_047940232.1	2145	1946	0	0
XM_047940233.1	690	491	0	0
XM_047940234.1	393	194	0	0
XM_047940235.1	1539	1340	4.53625	67.5627
XM_047940236.1	2339	2140	12.6456	117.934
XM_047940237.1	1643	1444	0	0
XM_047940238.1	1260	1061	2.47242	46.5073
XM_047940239.1	1161	962	0	0
XM_047940240.1	1629	1430	0	0
XM_047940241.1	1445	1246	0	0
XM_047940242.1	2656	2457	1	8.12286
XM_047940243.1	2007	1808	1.70413	18.8113
XM_047940244.1	225	29.9375	0	0
XM_047940245.1	444	245	0	0
XM_047940246.1	1255	1056	0	0
XM_047940247.1	400	201	0	0
XM_047940248.1	387	188	0	0
XM_047940249.1	1031	832	2	47.9757
XM_047940250.1	1526	1327	15	225.598
XM_047940251.1	867	668	1	29.8771
XM_047940252.1	2022	1823	0	0
XM_047940253.1	2030	1831	3	32.7
XM_047940254.1	1512	1313	5	76.0011
XM_047940255.1	3361	3162	0	0
XM_047940256.1	1188	989	2	40.3597
XM_047940257.1	1981	1782	0	0
XM_047940258.1	2552	2353	4	33.9275
XM_047940259.1	243	44.7603	0	0
XM_047940260.1	2716	2517	2	15.8585
XM_047940261.1	2289	2090	0	0
XM_047940262.1	1203	1004	1	19.8784
XM_047940263.1	5053	4854	8	32.8931
XM_047940264.1	186	12.4336	0	0
XM_047940265.1	1617	1418	0	0
XM_047940266.1	1186	987	0	0
XM_047940267.1	1765	1566	0	0
XM_047940268.1	1767	1568	3	38.1847
XM_047940269.1	1890	1691	1	11.8024
XM_047940270.1	636	437	2	91.3404
XM_047940271.1	2355	2156	5	46.2845
XM_047940272.1	366	167	0	0
XM_047940273.1	1290	1091	0	0
XM_047940274.1	2797	2598	3	23.046
XM_047940275.1	1916	1717	0	0
XM_047940276.1	1848	1649	0	0
XM_047940277.1	222	27.8721	0	0
XM_047940278.1	537	338	0	0
XM_047940279.1	1308	1109	0	0
XM_047940280.1	3045	2846	2	14.0252
XM_047940281.1	3165	2966	0	0
XM_047940282.1	2046	1847	0	0
XM_047940283.1	1708	1509	0	0
XM_047940284.1	1087	888	0	0
XM_047940285.1	1740	1541	3	38.8538
XM_047940286.1	2082	1883	2	21.198
XM_047940287.1	1473	1274	2	31.331
XM_047940288.1	6195	5996	1	3.32853
XM_047940289.1	6441	6242	0	0
XM_047940290.1	543	344	2	116.034
XM_047940291.1	573	374	0	0
XM_047940292.1	1265	1066	2.40802	45.0835
XM_047940293.1	1441	1242	1	16.0691
XM_047940294.1	1147	948	0	0
XM_047940295.1	1186	987	0	0
XM_047940296.1	1477	1278	2	31.233
XM_047940297.1	1653	1454	0	0
XM_047940298.1	2520	2321	1	8.59883
XM_047940299.1	372	173	2	230.727
XM_047940300.1	552	353	0	0
XM_047940301.1	1215	1016	0	0
XM_047940302.1	1768	1569	1	12.7201
XM_047940303.1	996	797	0	0
XM_047940304.1	1295	1096	3.59198	65.409
XM_047940305.1	913	714	8	223.618
XM_047940306.1	612	413	0	0
XM_047940307.1	282	83.0016	0	0
XM_047940308.1	2585	2386	17	142.198
XM_047940309.1	435	236	0	0
XM_047940310.1	2214	2015	5	49.5233
XM_047940311.1	2751	2552	7	54.7434
XM_047940312.1	3123	2924	2	13.6511
XM_047940313.1	2621	2422	1	8.24025
XM_047940314.1	617	418	0	0
XM_047940315.1	390	191	2	208.983
XM_047940316.1	2943	2744	17	123.646
XM_047940317.1	1268	1069	0	0
XM_047940318.1	1698	1499	5	66.5706
XM_047940319.1	318	119	0	0
XM_047940320.1	2326	2127	1	9.38311
XM_047940321.1	1073	874	0	0
XM_047940322.1	2192	1993	0	0
XM_047940323.1	2425	2226	5	44.829
XM_047940324.1	1230	1031	0	0
XM_047940325.1	993	794	0	0
XM_047940326.1	201	17.0167	0	0
XM_047940327.1	1416	1217	0	0
XM_047940328.1	1191	992	0	0
XM_047940329.1	777	578	0	0
XM_047940330.1	456	257	0	0
XM_047940331.1	246	47.5399	0	0
XM_047940332.1	1344	1145	30	522.914
XM_047940333.1	1293	1094	5	91.2152
XM_047940334.1	11207	11008	3	5.4391
XM_047940335.1	312	113	0	0
XM_047940336.1	183	11.741	0	0
XM_047940337.1	1608	1409	0	0
XM_047940338.1	1188	989	7	141.259
XM_047940339.1	2246	2047	0	0
XM_047940340.1	1269	1070	0	0
XM_047940341.1	660	461	1	43.2926
XM_047940342.1	816	617	0	0
XM_047940343.1	2287	2088	0	0
XM_047940344.1	240	42.049	0	0
XM_047940345.1	3069	2870	10	69.5396
XM_047940346.1	903	704	6	170.096
XM_047940347.1	837	638	1	31.2819
XM_047940348.1	1363	1164	0.00186251	0.0319345
XM_047940349.1	1349	1150	3.99814	69.3864
XM_047940350.1	1449	1250	0	0
XM_047940351.1	1665	1466	0	0
XM_047940352.1	360	161	0	0
