target_id	length	eff_length	est_counts	tpm
XM_003307566.1	903	704	0	0
XM_003307568.2	3482	3283	5	24.4914
XM_003307569.2	1437	1238	0	0
XM_003307570.2	330	131	0	0
XM_003307571.2	774	575	0	0
XM_003307572.2	1530	1331	0	0
XM_003307573.2	738	539	0	0
XM_003307574.2	4006	3807	3	12.6722
XM_003307575.2	2372	2173	4	29.6016
XM_003307578.2	597	398	0	0
XM_003307580.2	534	335	0	0
XM_003307581.1	498	299	0	0
XM_003307582.2	528	329	0	0
XM_003307583.2	2238	2039	9	70.9807
XM_003307584.2	1803	1604	9	90.2305
XM_003307585.2	1172	973	0	0
XM_003307586.2	4270	4071	7	27.6511
XM_003307590.2	1656	1457	16	176.594
XM_003307591.1	846	647	0	0
XM_003307592.2	1071	872	28	516.365
XM_003307593.2	4136	3937	6	24.5076
XM_003307594.2	522	323	0	0
XM_003307596.2	1359	1160	8	110.904
XM_003307597.2	423	224	1	71.7905
XM_003307598.2	935	736	2	43.6986
XM_003307599.2	2942	2743	13	76.2136
XM_003307601.2	2143	1944	6	49.6329
XM_003307602.2	1584	1385	2	23.2218
XM_003307603.2	1472	1273	6	75.7945
XM_003307606.1	1254	1055	0	0
XM_003307607.1	1272	1073	0	0
XM_003307609.2	1763	1564	1	10.282
XM_003307610.2	2022	1823	3	26.4636
XM_003307611.2	1322	1123	0	0
XM_003307612.2	1559	1360	0	0
XM_003307613.2	1649	1450	0	0
XM_003307614.2	782	583	0	0
XM_003307615.2	1236	1037	4	62.0292
XM_003307616.2	1610	1411	7	79.7785
XM_003307617.2	3075	2876	1	5.59147
XM_003307618.2	743	544	0	0
XM_003307619.2	1484	1285	0	0
XM_003307620.2	1419	1220	14	184.537
XM_003307621.1	555	356	0	0
XM_003307627.2	2628	2429	4	26.4818
XM_003307628.2	1690	1491	17	183.352
XM_003307630.2	449	250	0	0
XM_003307631.2	1233	1034	10	155.523
XM_003307632.2	408	209	0	0
XM_003307635.2	2259	2060	7	54.6444
XM_003307639.2	929	730	0	0
XM_003307640.2	1104	905	5	88.8457
XM_003307641.2	1016	817	0	0
XM_003307642.2	1578	1379	8	93.2912
XM_003307643.2	1037	838	0	0
XM_003307644.2	1869	1670	2	19.2588
XM_003307645.2	2172	1973	0	0
XM_003307646.1	1230	1031	0	0
XM_003307647.1	432	233	0	0
XM_003307648.2	1467	1268	0	0
XM_003307650.2	1982	1783	2	18.0382
XM_003307651.2	1798	1599	2	20.1139
XM_003307652.2	1076	877	0	0
XM_003307653.1	381	182	0	0
XM_003307656.2	968	769	2	41.8233
XM_003307657.2	3209	3010	19	101.508
XM_003307658.2	2897	2698	194	1156.31
XM_003307660.2	3321	3122	11	56.6598
XM_003307662.2	2051	1852	3	26.0493
XM_003307664.2	8152	7953	35	70.7705
XM_003307665.2	2089	1890	4	34.034
XM_003307666.2	1230	1031	0	0
XM_003307667.2	2316	2117	7	53.1731
XM_003307668.2	829	630	0	0
XM_003307670.2	1342	1143	3	42.2075
XM_003307671.2	1806	1607	96	960.661
XM_003307672.2	1035	836	6	115.414
XM_003307675.1	936	737	0	0
XM_003307681.2	1754	1555	2	20.6831
XM_003307682.2	1889	1690	6	57.0926
XM_003307683.1	1785	1586	0	0
XM_003307684.2	1077	878	2	36.6311
XM_003307685.2	1586	1387	0	0
XM_003307691.2	700	501	4	128.392
XM_003307692.2	1477	1278	5	62.915
XM_003307696.2	2235	2036	2	15.7967
XM_003307697.1	303	104	0	0
XM_003307698.1	1392	1193	1	13.4795
XM_003307700.1	822	623	0	0
XM_003307701.2	1332	1133	0	0
XM_003307703.1	243	44.7603	0	0
XM_003307706.1	1302	1103	0	0
XM_003307708.1	630	431	0	0
XM_003307713.2	1125	926	0	0
XM_003307715.2	432	233	1	69.0175
XM_003307716.2	1839	1640	9	88.2498
XM_003307717.2	700	501	0	0
XM_003307718.2	1824	1625	0	0
XM_003307720.2	3618	3419	6	28.2207
XM_003307721.2	914	715	7	157.437
XM_003307722.2	2250	2051	0	0
XM_003307724.2	652	453	1	35.4991
XM_003307725.1	594	395	0	0
XM_003307726.2	756	557	0	0
XM_003307727.2	3474	3275	12	58.923
XM_003307728.2	6884	6685	7	16.8388
XM_003307729.2	725	526	0	0
XM_003307731.2	2587	2388	44	296.301
XM_003307732.2	1378	1179	5	68.1979
XM_003307733.2	850	651	5	123.511
XM_003307734.2	1483	1284	6	75.1452
XM_003307735.2	1989	1790	4	35.9354
XM_003307736.2	1368	1169	1	13.7563
XM_003307737.1	522	323	0	0
XM_003307740.2	870	671	0	0
XM_003307741.1	351	152	0	0
XM_003307742.2	291	92.0002	0	0
XM_003307743.2	5148	4949	14.3008	46.4684
XM_003307744.2	942	743	3	64.9303
XM_003307745.2	298	99	0	0
XM_003319159.1	819	620	0	0
XM_003319163.1	945	746	0	0
XM_003319164.1	663	464	0	0
XM_003319170.2	1594	1395	15	172.915
XM_003319171.2	451	252	0	0
XM_003319175.2	840	641	0	0
XM_003319176.1	1305	1106	0	0
XM_003319178.1	429	230	0	0
XM_003319179.2	2847	2648	18	109.312
XM_003319180.2	1826	1627	13	128.49
XM_003319183.2	399	200	0	0
XM_003319184.1	1056	857	0	0
XM_003319186.2	1541	1342	6	71.8975
XM_003319188.2	2238	2039	0	0
XM_003319189.2	288	89.0004	0	0
XM_003319190.1	522	323	0	0
XM_003319191.2	1861	1662	15	145.136
XM_003319192.2	842	643	2	50.0189
XM_003319193.2	3785	3586	1	4.4844
XM_003319194.1	345	146	0	0
XM_003319195.2	738	539	0	0
XM_003319196.2	785	586	0	0
XM_003319197.2	1453	1254	5	64.1191
XM_003319198.2	1111	912	16	282.124
XM_003319199.2	486	287	0	0
XM_003319200.2	1680	1481	15	162.874
XM_003319201.1	309	110	0	0
XM_003319202.2	841	642	7	175.339
XM_003319205.2	1667	1468	4	43.8176
XM_003319206.2	1380	1181	6	81.6989
XM_003319209.2	354	155	0	0
XM_003319211.2	5940	5741	1.82556	5.11355
XM_003319212.2	1808	1609	3	29.9834
XM_003319213.1	723	524	0	0
XM_003319214.2	756	557	0	0
XM_003319216.2	655	456	0	0
XM_003319218.1	1074	875	0	0
XM_003319219.1	1734	1535	0	0
XM_003319222.2	1109	910	2	35.343
XM_003319223.2	2244	2045	0	0
XM_003319225.2	885	686	0	0
XM_003319226.2	808	609	0.0002977	0.00786098
XM_003319227.2	985	786	6	122.756
XM_003319228.2	563	364	0	0
XM_003319230.2	283	84.0013	0	0
XM_003319232.1	1332	1133	0	0
XM_003319233.2	5112	4913	12	39.278
XM_003319234.2	2873	2674	7	42.097
XM_003319236.2	1434	1235	0	0
XM_003319237.1	597	398	0	0
XM_003319238.2	2768	2569	0	0
XM_003319239.2	978	779	0	0
XM_003319240.2	429	230	0	0
XM_003319250.1	645	446	0	0
XM_003319252.2	366	167	0	0
XM_003319253.2	9250	9051	13	23.0973
XM_003319255.2	1233	1034	0	0
XM_003319256.1	870	671	0	0
XM_003319259.2	252	53.2554	0	0
XM_003319260.2	603	404	0	0
XM_003319262.1	1062	863	0	0
XM_003319263.2	4806	4607	5	17.4529
XM_003319264.2	691	492	0	0
XM_003319265.2	1051	852	5	94.3725
XM_003319267.2	1658	1459	0	0
XM_003319268.2	3782	3583	10	44.8816
XM_003319269.2	2543	2344	5	34.3026
XM_003319271.2	630	431	14	522.355
XM_003319273.1	1284	1085	0	0
XM_003319274.2	1718	1519	2	21.1732
XM_003319277.2	852	653	1	24.6265
XM_003319278.2	2012	1813	6	53.2192
XM_003319280.2	1731	1532	5	52.4839
XM_003319281.2	751	552	0	0
XM_003319282.2	1872	1673	8	76.8969
XM_003319284.1	459	260	0	0
XM_003319287.1	138	6.07083	0	0
XM_003319291.2	732	533	66	1991.28
XM_003319292.2	2392	2193	16	117.327
XM_003319299.2	516	317	0	0
XM_003319300.1	798	599	0	0
XM_003319303.2	390	191	2	168.388
XM_003319310.1	528	329	0	0
XM_003319311.2	1428	1229	6	78.5081
XM_003319316.1	507	308	0	0
XM_003319318.1	876	677	0	0
XM_003319319.1	306	107	0	0
XM_003319320.2	2707	2508	7	44.8834
XM_003319321.2	705	506	0	0
XM_003319322.1	2157	1958	6	49.2781
XM_003319323.2	1399	1200	0	0
XM_003319324.2	1088	889	0	0
XM_003319328.1	1479	1280	0	0
XM_003319329.1	2520	2321	0	0
XM_003319331.2	1511	1312	0	0
XM_003319333.2	1182	983	3	49.0775
XM_003319334.2	1656	1457	1	11.0371
XM_003319335.2	2674	2475	137	890.144
XM_003319338.2	1179	980	1	16.4093
XM_003319339.2	1261	1062	0	0
XM_003319344.2	2112	1913	0	0
XM_003319346.2	1239	1040	0	0
XM_003319349.2	2217	2018	7	55.7817
XM_003319350.2	992	793	25.3986	515.052
XM_003319352.1	882	683	0	0
XM_003319353.2	381	182	0	0
XM_003319357.1	345	146	0	0
XM_003319358.2	1215	1016	3	47.4835
XM_003319361.2	784	585	0	0
XM_003319364.1	1608	1409	0	0
XM_003319365.2	3123	2924	13	71.4959
XM_003319368.2	4258	4059	32	126.779
XM_003319372.2	1134	935	3	51.597
XM_003319374.1	519	320	0	0
XM_003319375.2	1035	836	0	0
XM_003319376.2	312	113	0	0
XM_003319378.2	2444	2245	11	78.7937
XM_003319379.2	918	719	3	67.0977
XM_003319380.2	426	227	0	0
XM_003319381.2	859	660	1	24.3653
XM_003319382.1	531	332	0	0
XM_003319384.2	444	245	0	0
XM_003319386.2	1464	1265	0	0
XM_003319389.2	2433	2234	3	21.595
XM_003319390.2	1215	1016	11	174.106
XM_003319392.2	768	569	0	0
XM_003319393.2	984	785	6	122.913
XM_003319394.2	966	767	0	0
XM_003319395.2	1256	1057	7	106.497
XM_003319396.2	1462	1263	10	127.324
XM_003319397.2	3847	3648	1	4.40819
XM_003319404.2	3060	2861	15	84.3118
XM_003319405.2	638	439	1	36.6311
XM_003319408.2	2020	1821	4	35.3236
XM_003319409.2	2424	2225	1	7.22745
XM_003319411.2	4262	4063	34	134.57
XM_003319412.2	1518	1319	0	0
XM_003319415.2	978	779	0	0
XM_003319418.2	1431	1232	0	0
XM_003319419.2	606	407	0	0
XM_003319420.1	3990	3791	0	0
XM_003319421.2	3057	2858	19	106.907
XM_003319422.1	432	233	0	0
XM_003319423.2	1732	1533	22	230.779
XM_003319424.1	3396	3197	0	0
XM_003319425.1	552	353	0	0
XM_003319426.1	498	299	0	0
XM_003319431.2	2665	2466	0	0
XM_003319432.2	2940	2741	0	0
XM_003319435.1	444	245	0	0
XM_003319436.2	273	74.0093	0	0
XM_003319437.2	399	200	0	0
XM_003319442.2	1187	988	0	0
XM_003319444.1	999	800	0	0
XM_003319445.1	1362	1163	0	0
XM_003319446.2	3421	3222	8	39.9282
XM_003319447.2	822	623	89	2297.3
XM_003319448.2	1902	1703	0	0
XM_003319451.2	990	791	2	40.6601
XM_003319453.2	1866	1667	1	9.64671
XM_003319454.2	2178	1979	13	105.636
XM_003319455.2	1601	1402	9	103.231
XM_003319456.2	423	224	0	0
XM_003319457.2	258	59.1108	0	0
XM_003319458.2	2550	2351	7	47.8807
XM_003319459.2	2600	2401	6	40.1859
XM_003319462.1	165	8.64817	0	0
XM_003319464.2	2012	1813	4	35.4795
XM_003319466.2	1805	1606	1	10.0131
XM_003319467.2	1738	1539	0	0
XM_003319468.2	2628	2429	3	19.8613
XM_003319469.2	705	506	0	0
XM_003319470.2	1683	1484	0	0
XM_003319471.2	2375	2176	0	0
XM_003319472.2	793	594	1	27.0725
XM_003319474.2	342	143	0	0
XM_003319475.1	516	317	0	0
XM_003319476.2	432	233	0	0
XM_003319477.2	2272	2073	4	31.0296
XM_003319478.2	2591	2392	3	20.1686
XM_003319480.2	327	128	0	0
XM_003319481.2	342	143	0	0
XM_003319483.2	450	251	0	0
XM_003319484.2	816	617	0	0
XM_003319485.2	1193	994	4	64.7126
XM_003319486.2	2388	2189	0	0
XM_003319489.2	1344	1145	0	0
XM_003319494.2	1828	1629	0	0
XM_003319495.2	723	524	0	0
XM_003319496.2	1227	1028	0	0
XM_003319497.2	1265	1066	2	30.1709
XM_003319498.2	967	768	7	146.572
XM_003319499.1	426	227	0	0
XM_003319500.1	318	119	0	0
XM_003319501.2	2086	1887	14	119.308
XM_003319504.2	1281	1082	0	0
XM_003319508.2	966	767	0	0
XM_003319509.1	1125	926	0	0
XM_003319513.2	285	86.0009	1	186.987
XM_003319514.2	528	329	0	0
XM_003319516.1	315	116	0	0
XM_003319517.2	1718	1519	5	52.9331
XM_003319518.1	819	620	0	0
XM_003319519.2	150	7.01018	0	0
XM_003319521.1	717	518	0	0
XM_003319522.2	1762	1563	1	10.2886
XM_003319523.2	1104	905	5	88.8457
XM_003319524.2	1116	917	1	17.5366
XM_003319526.1	696	497	2	64.7126
