target_id	length	eff_length	est_counts	tpm
XM_003307090.2	2270	2071	15	103.856
XM_003307092.1	3318	3119	0	0
XM_003307093.1	483	284	0	0
XM_003307096.2	2461	2262	1	6.33912
XM_003307098.2	1124	925	0	0
XM_003307100.2	1469	1270	6	67.7437
XM_003307105.1	681	482	0	0
XM_003307106.2	467	268	0	0
XM_003307108.1	1008	809	0	0
XM_003307109.2	1466	1267	2	22.6347
XM_003307112.2	1254	1055	1	13.5916
XM_003307113.2	1218	1019	1	14.0717
XM_003307115.2	1202	1003	1	14.2962
XM_003307116.1	1269	1070	0	0
XM_003307117.1	1017	818	0	0
XM_003307121.2	1138	939	0	0
XM_003307122.2	741	542	5	132.279
XM_003307123.2	2122	1923	17	126.763
XM_003307124.1	381	182	1	78.7862
XM_003307125.2	922	723	0	0
XM_003307126.2	861	662	14	303.244
XM_003307127.2	5668	5469	22	57.6815
XM_003307130.2	1579	1380	0	0
XM_003307131.2	920	721	0	0
XM_003307134.1	1278	1079	0	0
XM_003307139.2	1536	1337	3	32.1745
XM_003307140.2	1893	1694	7	59.2524
XM_003307141.2	1242	1043	0	0
XM_003307142.2	1697	1498	2	19.1443
XM_003307143.2	2146	1947	2	14.7294
XM_003307145.2	384	185	0	0
XM_003307148.2	1261	1062	2	27.0039
XM_003307149.2	1475	1276	0	0
XM_003307150.2	1728	1529	1	9.37808
XM_003307152.2	3360	3161	1	4.53625
XM_003307153.2	1332	1133	0	0
XM_003307155.2	2087	1888	4	30.3794
XM_003307156.2	2431	2232	2	12.8486
XM_003307157.2	1455	1256	1	11.4165
XM_003307158.2	1527	1328	3	32.3925
XM_003307159.1	450	251	0	0
XM_003307160.2	1019	820	5	87.4335
XM_003307161.2	6985	6786	1	2.11304
XM_003307163.2	3981	3782	0	0
XM_003307165.2	1298	1099	0	0
XM_003307166.2	835	636	3	67.6372
XM_003307167.2	1455	1256	0	0
XM_003307168.2	1629	1430	7	70.1913
XM_003307169.2	2741	2542	31	174.867
XM_003307170.2	3369	3170	4	18.0935
XM_003307171.2	1351	1152	4	49.7885
XM_003307172.2	704	505	1	28.3942
XM_003307173.2	729	530	0	0
XM_003307174.2	4486	4287	1	3.34478
XM_003307176.2	846	647	0	0
XM_003307179.2	1005	806	0	0
XM_003307180.2	1669	1470	9	87.7903
XM_003307181.2	2187	1988	0	0
XM_003307182.2	2356	2157	3	19.9431
XM_003307183.2	1447	1248	5	57.4483
XM_003307184.2	899	700	2	40.9688
XM_003307185.1	378	179	0	0
XM_003307186.1	486	287	2	99.9239
XM_003307188.2	1295	1096	0	0
XM_003307189.2	2004	1805	0	0
XM_003307190.1	408	209	0	0
XM_003307192.2	760	561	2	51.1197
XM_003307193.2	3624	3425	2	8.37319
XM_003307194.2	1715	1516	0	0
XM_003307195.2	3566	3367	1	4.25871
XM_003307196.2	1391	1192	0	0
XM_003307197.2	1776	1577	5	45.4632
XM_003307198.2	1104	905	0	0
XM_003307199.2	1632	1433	0	0
XM_003307200.2	1983	1784	0	0
XM_003307201.2	2999	2800	3	15.3633
XM_003307202.1	1416	1217	0	0
XM_003307203.2	850	651	0	0
XM_003307204.2	2359	2160	4	26.5539
XM_003307205.2	993	794	0	0
XM_003307207.2	1959	1760	13	105.914
XM_003307210.1	1749	1550	0	0
XM_003307211.1	1203	1004	0	0
XM_003307212.1	867	668	0	0
XM_003307213.2	1644	1445	2	19.8465
XM_003307214.2	1319	1120	9	115.225
XM_003307215.2	722	523	0	0
XM_003307216.1	2928	2729	0	0
XM_003307218.2	858	659	0	0
XM_003307219.2	3843	3644	2	7.86997
XM_003307220.2	2182	1983	10	72.3101
XM_003307221.2	1935	1736	1	8.25984
XM_003307222.2	501	302	2	94.9608
XM_003307223.1	768	569	0	0
XM_003307225.2	1324	1125	3	38.2376
XM_003307226.1	414	215	23	1533.95
XM_003307227.1	264	65.044	0	0
XM_003307228.2	1367	1168	2	24.5532
XM_003307229.2	870	671	0	0
XM_003307230.2	1860	1661	2	17.2656
XM_003307231.2	375	176	0	0
XM_003307232.2	3085	2886	2	9.937
XM_003307233.2	868	669	3	64.3008
XM_003307234.2	804	605	3	71.1029
XM_003307235.2	2149	1950	1	7.35338
XM_003307236.2	937	738	0	0
XM_003307237.2	1740	1541	5	46.5253
XM_003307240.2	438	239	0	0
XM_003307242.2	615	416	0	0
XM_003307243.2	2616	2417	9	53.3934
XM_003307244.2	267	68.0268	10	2107.86
XM_003307245.2	1288	1089	1	13.1672
XM_003307246.2	462	263	7	381.649
XM_003307247.2	2465	2266	1	6.32793
XM_003307248.2	912	713	0	0
XM_003307249.2	1589	1390	0	0
XM_003307250.1	327	128	0	0
XM_003307251.2	495	296	0	0
XM_003307253.2	2396	2197	6	39.16
XM_003307254.2	330	131	43	4706.72
XM_003307256.2	1794	1595	1	8.99002
XM_003307258.2	411	212	1	67.6372
XM_003307259.2	1389	1190	2	24.0993
XM_003307260.2	2603	2404	0	0
XM_003307262.2	1596	1397	0	0
XM_003307263.2	1215	1016	1	14.1133
XM_003307264.2	1497	1298	4	44.1882
XM_003307265.2	2212	2013	2	14.2465
XM_003307267.2	991	792	2	36.2098
XM_003307268.2	945	746	2	38.4426
XM_003307269.2	2302	2103	0	0
XM_003307270.1	537	338	0	0
XM_003307271.2	261	62.0706	0	0
XM_003307273.1	423	224	0	0
XM_003307274.1	2769	2570	0	0
XM_003307279.1	375	176	0	0
XM_003307280.2	381	182	0	0
XM_003307281.2	2926	2727	4	21.0328
XM_003307282.2	3552	3353	2	8.55299
XM_003307284.2	943	744	4	77.0919
XM_003307285.2	1321	1122	0	0
XM_003307286.2	1440	1241	0	0
XM_003307287.2	3013	2814	1	5.09562
XM_003307289.2	579	380	0	0
XM_003307293.2	1923	1724	0	0
XM_003307294.2	267	68.0268	0	0
XM_003307295.2	363	164	0	0
XM_003307296.2	1425	1226	2	23.3917
XM_003307297.2	3820	3621	1	3.95998
XM_003307305.2	2079	1880	0	0
XM_003307306.1	2274	2075	0	0
XM_003307308.2	798	599	0	0
XM_003307309.1	363	164	0	0
XM_003307311.2	540	341	0	0
XM_003307312.2	1014	815	0	0
XM_003307314.2	3720	3521	35	142.536
XM_003307315.2	2695	2496	7	40.2138
XM_003307317.2	2307	2108	1	6.80222
XM_003307318.2	2308	2109	2	13.598
XM_003307319.2	1287	1088	0	0
XM_003307320.2	1581	1382	0	0
XM_003307321.2	2259	2060	0	0
XM_003307322.2	918	719	1	19.9431
XM_003307323.2	3398	3199	1	4.48237
XM_003307324.2	2521	2322	0	0
XM_003307326.2	939	740	0	0
XM_003307327.2	1457	1258	0	0
XM_003307328.2	1289	1090	1	13.1551
XM_003307329.2	901	702	4	81.7042
XM_003307330.2	2853	2654	4	21.6113
XM_003307332.2	1492	1293	3	33.2693
XM_003307333.2	1564	1365	0	0
XM_003307334.2	1001	802	28	500.616
XM_003307335.2	1238	1039	1	13.8009
XM_003307336.2	615	416	1	34.469
XM_003307337.2	387	188	0	0
XM_003307340.2	2249	2050	4	27.9787
XM_003307342.2	1459	1260	6	68.2814
XM_003307343.2	1632	1433	0	0
XM_003307344.2	1305	1106	2	25.9296
XM_003307345.1	306	107	0	0
XM_003307346.2	2703	2504	0	0
XM_003307347.2	2940	2741	3	15.694
XM_003307348.2	3125	2926	2	9.80115
XM_003307349.2	586	387	2	74.1038
XM_003307350.2	363	164	0	0
XM_003307355.2	3216	3017	0	0
XM_003307356.1	867	668	0	0
XM_003307358.2	2479	2280	2.14613	13.4972
XM_003307362.2	1918	1719	0	0
XM_003307363.2	3418	3219	7	31.1816
XM_003307365.1	300	101	0	0
XM_003307368.2	826	627	0	0
XM_003307369.2	1552	1353	1	10.598
XM_003307370.2	1787	1588	6	54.1779
XM_003307373.2	1926	1727	2	16.6058
XM_003307374.2	4791	4592	0	0
XM_003307375.2	471	272	0	0
XM_003307379.2	1266	1067	9	120.948
XM_003307380.2	3930	3731	0	0
XM_003307384.1	1893	1694	0	0
XM_003307387.2	1025	826	2	34.7193
XM_003307388.1	1065	866	3	49.6735
XM_003307389.2	426	227	8	505.342
XM_003307391.2	2913	2714	0	0
XM_003307392.2	1833	1634	0	0
XM_003307393.2	1869	1670	3	25.7588
XM_003307394.1	315	116	2	247.226
XM_003307395.2	411	212	0	0
XM_003307396.2	1563	1364	3	31.5376
XM_003307399.1	1113	914	0	0
XM_003307400.2	1241	1042	21	288.984
XM_003307403.2	1797	1598	2	17.9463
XM_003307404.1	903	704	0	0
XM_003307405.2	1115	916	3	46.9621
XM_003307406.2	348	149	2	192.471
XM_003307407.2	828	629	1	22.7966
XM_003307408.2	2130	1931	3	22.2772
XM_003307409.2	249	50.3754	3	853.935
XM_003307410.2	1317	1118	3	38.477
XM_003307411.2	3480	3281	1	4.37034
XM_003307412.2	1362	1163	0	0
XM_003307413.2	639	440	0	0
XM_003307414.2	882	683	0	0
XM_003307415.2	2886	2687	0	0
XM_003307417.2	952	753	1	19.0426
XM_003307418.2	4214	4015	20	71.4276
XM_003307419.2	2772	2573	0	0
XM_003307420.2	1599	1400	0	0
XM_003307421.2	1884	1685	2	17.0197
XM_003307424.2	984	785	0	0
XM_003307425.2	2930	2731	1	5.25049
XM_003307426.2	879	680	0	0
XM_003307428.2	3027	2828	0	0
XM_003307429.1	1035	836	0	0
XM_003307430.2	4184	3985	3	10.7948
XM_003307431.2	1050	851	6	101.098
XM_003307432.2	1656	1457	0	0
XM_003307433.2	312	113	0	0
XM_003307434.2	594	395	1	36.3015
XM_003307436.2	399	200	0	0
XM_003307437.2	2196	1997	3	21.5409
XM_003307438.2	1608	1409	2	20.3536
XM_003307439.2	1299	1100	5	65.1777
XM_003307440.2	1331	1132	3	38.0011
XM_003307441.2	2403	2204	2	13.0119
XM_003307442.2	1566	1367	0	0
XM_003307443.1	1185	986	0	0
XM_003307445.2	1830	1631	0	0
XM_003307449.1	1431	1232	0	0
XM_003307450.2	1041	842	3	51.0894
XM_003307452.2	415	216	0	0
XM_003307453.2	1995	1796	1	7.9839
XM_003307455.2	2026	1827	2	15.6969
XM_003307456.2	1639	1440	14	139.408
XM_003307457.2	3194	2995	0	0
XM_003307460.2	1401	1202	5	59.6468
XM_003307461.2	2408	2209	1	6.49121
XM_003307462.2	768	569	5	126.003
XM_003307465.2	1368	1169	10	122.661
XM_003307467.2	921	722	0	0
XM_003307468.1	1086	887	0	0
XM_003307469.2	909	710	1	20.1959
XM_003307470.2	687	488	1	29.3834
XM_003307471.2	874	675	0	0
XM_003307472.1	1503	1304	0	0
XM_003307477.2	963	764	1	18.7684
XM_003307479.1	1800	1601	0	0
XM_003307485.1	1326	1127	2	25.4465
XM_003307486.2	1601	1402	1	10.2276
XM_003307487.2	2503	2304	0	0
XM_003307488.2	1682	1483	1	9.66897
XM_003307489.2	12288	12089	9	10.6751
XM_003307492.2	408	209	0	0
XM_003307493.2	1335	1136	0	0
XM_003307494.2	1083	884	3	48.6621
XM_003307495.1	767	568	0	0
XM_003307496.2	1264	1065	0	0
XM_003307497.2	962	763	2	37.5861
XM_003307499.2	2128	1929	3	22.3003
XM_003307500.2	962	763	0	0
XM_003307501.2	1806	1607	3	26.7687
XM_003307503.1	666	467	0	0
XM_003307506.2	3204	3005	16	76.3479
XM_003307507.2	731	532	3	80.8595
XM_003307509.2	3076	2877	19	94.6968
XM_003307510.2	635	436	0	0
XM_003307511.2	2284	2085	1	6.87726
XM_003307513.2	2718	2519	1	5.69237
XM_003307514.1	126	5.35093	0	0
XM_003307516.2	1732	1533	4	37.4144
XM_003307517.2	253	54.2236	0	0
XM_003307518.2	1555	1356	7	74.0218
XM_003307519.2	2635	2436	1	5.88632
XM_003307522.2	1026	827	1	17.3387
XM_003307523.2	775	576	0	0
XM_003307525.1	300	101	0	0
XM_003307527.2	1437	1238	11	127.407
XM_003307528.2	393	194	0	0
XM_003307529.2	6338	6139	3	7.00721
XM_003307530.2	225	29.9375	0	0
XM_003307532.2	2184	1985	0	0
XM_003307533.1	2607	2408	0	0
XM_003307534.2	258	59.1108	0	0
XM_003307535.2	417	218	0	0
XM_003307537.2	1639	1440	0	0
XM_003307540.2	1851	1652	1	8.67983
XM_003307542.2	1319	1120	1	12.8028
XM_003307544.2	609	410	0	0
XM_003307546.2	759	560	0	0
XM_003307547.2	672	473	0	0
XM_003307548.2	510	311	0	0
XM_003307551.2	1637	1438	0	0
XM_003307552.2	1311	1112	4	51.5794
XM_003307553.2	2897	2698	4	21.2588
XM_003307556.2	1052	853	0	0
XM_003307558.2	2464	2265	0	0
XM_003307559.2	576	377	0	0
XM_003307560.1	432	233	0	0
XM_003307564.1	822	623	0	0
XM_003307565.2	510	311	0	0
XM_003307566.1	903	704	0	0
XM_003307568.2	3482	3283	3	13.103
XM_003307569.2	1437	1238	0	0
XM_003307570.2	330	131	0	0
XM_003307571.2	774	575	0	0
XM_003307572.2	1530	1331	0	0
XM_003307573.2	738	539	0	0
XM_003307574.2	4006	3807	1	3.76651
XM_003307575.2	2372	2173	1	6.59875
XM_003307578.2	597	398	0	0
XM_003307580.2	534	335	0	0
XM_003307581.1	498	299	0	0
XM_003307582.2	528	329	0	0
XM_003307583.2	2238	2039	3	21.0972
XM_003307584.2	1803	1604	13	116.215
XM_003307585.2	1172	973	0	0
XM_003307586.2	4270	4071	2	7.0445
XM_003307590.2	1656	1457	11	108.257
XM_003307591.1	846	647	0	0
XM_003307592.2	1071	872	23	378.21
XM_003307593.2	4136	3937	0	0
XM_003307594.2	522	323	0	0
XM_003307596.2	1359	1160	12	148.335
XM_003307597.2	423	224	1	64.0138
XM_003307598.2	935	736	4	77.9298
XM_003307599.2	2942	2743	4	20.9101
XM_003307601.2	2143	1944	1	7.37607
XM_003307602.2	1584	1385	0	0
XM_003307603.2	1472	1273	4	45.056
XM_003307606.1	1254	1055	0	0
XM_003307607.1	1272	1073	0	0
XM_003307609.2	1763	1564	0	0
XM_003307610.2	2022	1823	1	7.86565
XM_003307611.2	1322	1123	0	0
XM_003307612.2	1559	1360	0	0
XM_003307613.2	1649	1450	0	0
XM_003307614.2	782	583	0	0
XM_003307615.2	1236	1037	0	0
XM_003307616.2	1610	1411	6	60.9741
XM_003307617.2	3075	2876	1	4.98577
XM_003307618.2	743	544	0	0
XM_003307619.2	1484	1285	0	0
XM_003307620.2	1419	1220	20	235.067
XM_003307621.1	555	356	0	0
XM_003307627.2	2628	2429	0	0
XM_003307628.2	1690	1491	16	153.873
XM_003307630.2	449	250	0	0
XM_003307631.2	1233	1034	29	402.16
XM_003307632.2	408	209	0	0
XM_003307635.2	2259	2060	2	13.9214
XM_003307639.2	929	730	0	0
XM_003307640.2	1104	905	13	205.976
XM_003307641.2	1016	817	0	0
XM_003307642.2	1578	1379	4	41.5927
XM_003307643.2	1037	838	0	0
XM_003307644.2	1869	1670	2	17.1726
XM_003307645.2	2172	1973	1	7.26766
XM_003307646.1	1230	1031	0	0
XM_003307647.1	432	233	0	0
XM_003307648.2	1467	1268	0	0
XM_003307650.2	1982	1783	0	0
XM_003307651.2	1798	1599	2	17.9351
XM_003307652.2	1076	877	0	0
XM_003307653.1	381	182	0	0
XM_003307656.2	968	769	1	18.6464
XM_003307657.2	3209	3010	8	38.1105
XM_003307658.2	2897	2698	71	377.344
XM_003307660.2	3321	3122	7	32.1504
XM_003307662.2	2051	1852	2	15.485
XM_003307664.2	8152	7953	8	14.4238
XM_003307665.2	2089	1890	4	30.3473
XM_003307666.2	1230	1031	0	0
XM_003307667.2	2316	2117	1	6.7733
XM_003307668.2	829	630	0	0
XM_003307670.2	1342	1143	4	50.1805
XM_003307671.2	1806	1607	52	463.99
XM_003307672.2	1035	836	15	257.28
XM_003307675.1	936	737	0	0
XM_003307681.2	1754	1555	1	9.22128
XM_003307682.2	1889	1690	1	8.48467
XM_003307683.1	1785	1586	0	0
XM_003307684.2	1077	878	0	0
XM_003307685.2	1586	1387	2	20.6764
XM_003307691.2	700	501	2	57.2419
XM_003307692.2	1477	1278	2	22.4399
XM_003307696.2	2235	2036	3	21.1283
XM_003307697.1	303	104	0	0
XM_003307698.1	1392	1193	0	0
XM_003307700.1	822	623	0	0
XM_003307701.2	1332	1133	0	0
XM_003307703.1	243	44.7603	0	0
XM_003307706.1	1302	1103	0	0
XM_003307708.1	630	431	0	0
XM_003307713.2	1125	926	0	0
XM_003307715.2	432	233	2	123.082
XM_003307716.2	1839	1640	3	26.23
XM_003307717.2	700	501	0	0
XM_003307718.2	1824	1625	0	0
XM_003307720.2	3618	3419	1	4.19394
XM_003307721.2	914	715	1	20.0547
XM_003307722.2	2250	2051	0	0
XM_003307724.2	652	453	0	0
XM_003307725.1	594	395	0	0
XM_003307726.2	756	557	0	0
XM_003307727.2	3474	3275	18	78.8102
XM_003307728.2	6884	6685	2	4.28993
XM_003307729.2	725	526	0	0
XM_003307731.2	2587	2388	34	204.158
XM_003307732.2	1378	1179	20	243.242
XM_003307733.2	850	651	3	66.0787
XM_003307734.2	1483	1284	4	44.6701
XM_003307735.2	1989	1790	8	64.0853
XM_003307736.2	1368	1169	3	36.7983
XM_003307737.1	522	323	0	0
XM_003307740.2	870	671	0	0
XM_003307741.1	351	152	0	0
XM_003307742.2	291	92.0002	0	0
XM_003307743.2	5148	4949	2	5.79474
XM_003307744.2	942	743	0	0
XM_003307745.2	298	99	0	0
XM_003319159.1	819	620	0	0
XM_003319163.1	945	746	0	0
XM_003319164.1	663	464	0	0
XM_003319170.2	1594	1395	4	41.1157
XM_003319171.2	451	252	0	0
XM_003319175.2	840	641	0	0
XM_003319176.1	1305	1106	0	0
XM_003319178.1	429	230	0	0
XM_003319179.2	2847	2648	19	102.886
XM_003319180.2	1826	1627	11	96.9453
XM_003319183.2	399	200	0	0
XM_003319184.1	1056	857	0	0
XM_003319186.2	1541	1342	6	64.1092
XM_003319188.2	2238	2039	2	14.0648
XM_003319189.2	288	89.0004	0	0
XM_003319190.1	522	323	0	0
XM_003319191.2	1861	1662	14	120.787
XM_003319192.2	842	643	0	0
XM_003319193.2	3785	3586	1	3.99863
XM_003319194.1	345	146	0	0
XM_003319195.2	738	539	0	0
XM_003319196.2	785	586	0	0
XM_003319197.2	1453	1254	2	22.8694
XM_003319198.2	1111	912	12	188.672
XM_003319199.2	486	287	0	0
XM_003319200.2	1680	1481	1	9.68203
XM_003319201.1	309	110	0	0
XM_003319202.2	841	642	12	268.02
XM_003319205.2	1667	1468	0	0
XM_003319206.2	1380	1181	6	72.8489
XM_003319209.2	354	155	0	0
XM_003319211.2	5940	5741	0.248155	0.619808
XM_003319212.2	1808	1609	0	0
XM_003319213.1	723	524	0	0
XM_003319214.2	756	557	0	0
XM_003319216.2	655	456	0	0
XM_003319218.1	1074	875	0	0
XM_003319219.1	1734	1535	0	0
XM_003319222.2	1109	910	0	0
XM_003319223.2	2244	2045	0	0
XM_003319225.2	885	686	0	0
XM_003319226.2	808	609	0.00985707	0.232088
XM_003319227.2	985	786	6	109.459
XM_003319228.2	563	364	0	0
XM_003319230.2	283	84.0013	0	0
XM_003319232.1	1332	1133	0	0
XM_003319233.2	5112	4913	8	23.3488
XM_003319234.2	2873	2674	6	32.1745
XM_003319236.2	1434	1235	0	0
XM_003319237.1	597	398	0	0
XM_003319238.2	2768	2569	1.24332	6.93967
XM_003319239.2	978	779	0	0
XM_003319240.2	429	230	0	0
XM_003319250.1	645	446	0	0
XM_003319252.2	366	167	0	0
XM_003319253.2	9250	9051	0	0
XM_003319255.2	1233	1034	0	0
XM_003319256.1	870	671	0	0
XM_003319259.2	252	53.2554	0	0
XM_003319260.2	603	404	0	0
XM_003319262.1	1062	863	0	0
XM_003319263.2	4806	4607	0	0
XM_003319264.2	691	492	0	0
XM_003319265.2	1051	852	2	33.6598
XM_003319267.2	1658	1459	0	0
XM_003319268.2	3782	3583	2	8.00396
XM_003319269.2	2543	2344	2	12.2347
XM_003319271.2	630	431	3	99.808
XM_003319273.1	1284	1085	0	0
XM_003319274.2	1718	1519	3	28.3195
XM_003319277.2	852	653	1	21.9588
XM_003319278.2	2012	1813	8	63.2723
XM_003319280.2	1731	1532	2	18.7194
XM_003319281.2	751	552	0	0
XM_003319282.2	1872	1673	4	34.2835
XM_003319284.1	459	260	1	55.1503
XM_003319287.1	138	6.07083	0	0
XM_003319291.2	732	533	42	1129.91
XM_003319292.2	2392	2193	3	19.6157
XM_003319299.2	516	317	0	0
XM_003319300.1	798	599	0	0
XM_003319303.2	390	191	0	0
XM_003319310.1	528	329	0	0
XM_003319311.2	1428	1229	1	11.6673
XM_003319316.1	507	308	0	0
XM_003319318.1	876	677	0	0
XM_003319319.1	306	107	0	0
XM_003319320.2	2707	2508	1	5.71734
XM_003319321.2	705	506	1	28.3381
XM_003319322.1	2157	1958	1	7.32333
XM_003319323.2	1399	1200	0	0
XM_003319324.2	1088	889	0	0
XM_003319328.1	1479	1280	0	0
XM_003319329.1	2520	2321	0	0
XM_003319331.2	1511	1312	0	0
XM_003319333.2	1182	983	2	29.1741
XM_003319334.2	1656	1457	0	0
XM_003319335.2	2674	2475	98	567.77
XM_003319338.2	1179	980	0	0
XM_003319339.2	1261	1062	0	0
XM_003319344.2	2112	1913	0	0
XM_003319346.2	1239	1040	0	0
XM_003319349.2	2217	2018	4	28.4224
XM_003319350.2	992	793	24	433.97
XM_003319352.1	882	683	0	0
XM_003319353.2	381	182	0	0
XM_003319357.1	345	146	0	0
XM_003319358.2	1215	1016	1	14.1133
XM_003319361.2	784	585	0	0
XM_003319364.1	1608	1409	0	0
XM_003319365.2	3123	2924	3	14.7118
XM_003319368.2	4258	4059	11	38.8593
XM_003319372.2	1134	935	6	92.0155
XM_003319374.1	519	320	0	0
XM_003319375.2	1035	836	0	0
XM_003319376.2	312	113	0	0
XM_003319378.2	2444	2245	1	6.38712
XM_003319379.2	918	719	0	0
XM_003319380.2	426	227	0	0
XM_003319381.2	859	660	1	21.7259
XM_003319382.1	531	332	0	0
XM_003319384.2	444	245	0	0
XM_003319386.2	1464	1265	0	0
XM_003319389.2	2433	2234	1	6.41857
XM_003319390.2	1215	1016	4	56.4531
XM_003319392.2	768	569	0	0
XM_003319393.2	984	785	4	73.0654
XM_003319394.2	966	767	1	18.695
XM_003319395.2	1256	1057	2	27.1317
XM_003319396.2	1462	1263	22	249.77
XM_003319397.2	3847	3648	0	0
XM_003319404.2	3060	2861	4	20.0477
XM_003319405.2	638	439	6	195.978
XM_003319408.2	2020	1821	0	0
XM_003319409.2	2424	2225	0	0
XM_003319411.2	4262	4063	23	81.1713
XM_003319412.2	1518	1319	0	0
XM_003319415.2	978	779	0	0
XM_003319418.2	1431	1232	0	0
XM_003319419.2	606	407	1	35.2312
XM_003319420.1	3990	3791	0	0
XM_003319421.2	3057	2858	9	45.1546
XM_003319422.1	432	233	0	0
XM_003319423.2	1732	1533	9	84.1825
XM_003319424.1	3396	3197	0	0
XM_003319425.1	552	353	0	0
XM_003319426.1	498	299	0	0
XM_003319431.2	2665	2466	0	0
XM_003319432.2	2940	2741	0	0
XM_003319435.1	444	245	0	0
XM_003319436.2	273	74.0093	0	0
XM_003319437.2	399	200	0	0
XM_003319442.2	1187	988	0	0
XM_003319444.1	999	800	0	0
XM_003319445.1	1362	1163	0	0
XM_003319446.2	3421	3222	2	8.90074
XM_003319447.2	822	623	47	1081.76
XM_003319448.2	1902	1703	0	0
XM_003319451.2	990	791	0	0
XM_003319453.2	1866	1667	0	0
XM_003319454.2	2178	1979	7	50.7194
XM_003319455.2	1601	1402	4	40.9104
XM_003319456.2	423	224	1	64.0138
XM_003319457.2	258	59.1108	0	0
XM_003319458.2	2550	2351	1	6.09914
XM_003319459.2	2600	2401	4	23.8885
XM_003319462.1	165	8.64817	0	0
XM_003319464.2	2012	1813	1	7.90904
XM_003319466.2	1805	1606	5	44.6422
XM_003319467.2	1738	1539	6	55.9029
XM_003319468.2	2628	2429	1	5.90329
XM_003319469.2	705	506	0	0
XM_003319470.2	1683	1484	0	0
XM_003319471.2	2375	2176	0	0
XM_003319472.2	793	594	0	0
XM_003319474.2	342	143	0	0
XM_003319475.1	516	317	0	0
XM_003319476.2	432	233	0	0
XM_003319477.2	2272	2073	0	0
XM_003319478.2	2591	2392	1	5.9946
XM_003319480.2	327	128	0	0
XM_003319481.2	342	143	0	0
XM_003319483.2	450	251	0	0
XM_003319484.2	816	617	1	23.24
XM_003319485.2	1193	994	1	14.4256
XM_003319486.2	2388	2189	0	0
XM_003319489.2	1344	1145	0	0
XM_003319494.2	1828	1629	0	0
XM_003319495.2	723	524	0	0
XM_003319496.2	1227	1028	0	0
XM_003319497.2	1265	1066	5	67.2565
XM_003319498.2	967	768	5	93.3534
XM_003319499.1	426	227	0	0
XM_003319500.1	318	119	0	0
XM_003319501.2	2086	1887	3	22.7966
XM_003319504.2	1281	1082	1	13.2524
XM_003319508.2	966	767	0	0
XM_003319509.1	1125	926	0	0
XM_003319513.2	285	86.0009	0	0
XM_003319514.2	528	329	0	0
XM_003319516.1	315	116	0	0
XM_003319517.2	1718	1519	3	28.3195
XM_003319518.1	819	620	0	0
XM_003319519.2	150	7.01018	0	0
XM_003319521.1	717	518	0	0
XM_003319522.2	1762	1563	2	18.3482
XM_003319523.2	1104	905	3	47.5329
XM_003319524.2	1116	917	0	0
XM_003319526.1	696	497	1	28.8513
XM_003319527.2	1611	1412	3	30.4655
XM_003319528.2	876	677	0	0
XM_003319529.2	984	785	2	36.5327
XM_003319533.2	812	613	12	280.7
XM_003319534.2	494	295	0	0
