target_id	length	eff_length	est_counts	tpm
XM_047939723.1	1632	1433	0	0
XM_047939724.1	1467	1268	0	0
XM_047939725.1	1428	1229	0	0
XM_047939726.1	2508	2309	0	0
XM_047939727.1	690	491	0	0
XM_047939728.1	1092	893	0	0
XM_047939729.1	501	302	0	0
XM_047939730.1	1306	1107	0	0
XM_047939731.1	339	140	0	0
XM_047939732.1	2767	2568	0	0
XM_047939733.1	243	44.7603	0	0
XM_047939734.1	402	203	0	0
XM_047939735.1	2466	2267	0	0
XM_047939736.1	1833	1634	0	0
XM_047939737.1	1449	1250	0	0
XM_047939738.1	549	350	0	0
XM_047939739.1	504	305	0	0
XM_047939740.1	648	449	0	0
XM_047939741.1	618	419	0	0
XM_047939742.1	2985	2786	0	0
XM_047939743.1	2837	2638	0	0
XM_047939744.1	1488	1289	0	0
XM_047939745.1	957	758	0	0
XM_047939746.1	1056	857	0	0
XM_047939747.1	3056	2857	1	1321.21
XM_047939748.1	3211	3012	9.52606e-08	0.000119383
XM_047939749.1	2226	2027	0	0
XM_047939750.1	852	653	0	0
XM_047939751.1	1743	1544	0	0
XM_047939752.1	964	765	0	0
XM_047939753.1	1890	1691	0	0
XM_047939754.1	1854	1655	0	0
XM_047939755.1	1191	992	0	0
XM_047939756.1	273	74.0093	0	0
XM_047939757.1	2400	2201	0	0
XM_047939758.1	276	77.0053	0	0
XM_047939759.1	3438	3239	0	0
XM_047939760.1	444	245	0	0
XM_047939761.1	240	42.049	0	0
XM_047939762.1	918	719	0	0
XM_047939763.1	1245	1046	0	0
XM_047939764.1	840	641	0	0
XM_047939765.1	2913	2714	0	0
XM_047939766.1	963	764	0	0
XM_047939767.1	396	197	0	0
XM_047939768.1	333	134	0	0
XM_047939769.1	351	152	0	0
XM_047939770.1	1992	1793	0	0
XM_047939771.1	444	245	0	0
XM_047939772.1	240	42.049	0	0
XM_047939773.1	813	614	0	0
XM_047939774.1	669	470	0	0
XM_047939775.1	690	491	0	0
XM_047939776.1	1221	1022	0	0
XM_047939777.1	1245	1046	0	0
XM_047939778.1	867	668	0	0
XM_047939779.1	2834	2635	0	0
XM_047939780.1	1417	1218	0	0
XM_047939781.1	1482	1283	0	0
XM_047939782.1	1830	1631	0	0
XM_047939783.1	2182	1983	0	0
XM_047939784.1	2444	2245	0	0
XM_047939785.1	669	470	0	0
XM_047939786.1	438	239	0	0
XM_047939787.1	1720	1521	0	0
XM_047939788.1	928	729	0	0
XM_047939789.1	1944	1745	0	0
XM_047939790.1	1766	1567	0	0
XM_047939791.1	951	752	0	0
XM_047939792.1	153	7.28986	0	0
XM_047939793.1	1004	805	0	0
XM_047939794.1	1677	1478	0	0
XM_047939795.1	1417	1218	0	0
XM_047939796.1	2185	1986	0	0
XM_047939797.1	2006	1807	0	0
XM_047939798.1	805	606	0	0
XM_047939799.1	1536	1337	0	0
XM_047939800.1	702	503	0	0
XM_047939801.1	2148	1949	0	0
XM_047939802.1	459	260	0	0
XM_047939803.1	1880	1681	0	0
XM_047939804.1	519	320	0	0
XM_047939805.1	543	344	0	0
XM_047939806.1	2609	2410	0	0
XM_047939807.1	1830	1631	0	0
XM_047939808.1	3138	2939	0	0
XM_047939809.1	3242	3043	0	0
XM_047939810.1	1379	1180	0	0
XM_047939811.1	1146	947	0	0
XM_047939812.1	4845	4646	0	0
XM_047939813.1	1148	949	0	0
XM_047939814.1	2008	1809	0	0
XM_047939815.1	2565	2366	0	0
XM_047939816.1	2541	2342	0	0
XM_047939817.1	3330	3131	0	0
XM_047939818.1	1794	1595	0	0
XM_047939819.1	1114	915	0	0
XM_047939820.1	894	695	0	0
XM_047939821.1	212	21.9418	0	0
XM_047939822.1	4056	3857	0	0
XM_047939823.1	798	599	0	0
XM_047939824.1	1085	886	0	0
XM_047939825.1	5712	5513	1	684.693
XM_047939826.1	1176	977	0	0
XM_047939827.1	933	734	0	0
XM_047939828.1	699	500	0	0
XM_047939829.1	525	326	0	0
XM_047939830.1	366	167	0	0
XM_047939831.1	1491	1292	0	0
XM_047939832.1	1570	1371	0	0
XM_047939833.1	3550	3351	0	0
XM_047939834.1	3084	2885	0	0
XM_047939835.1	441	242	0	0
XM_047939836.1	663	464	0	0
XM_047939837.1	687	488	0	0
XM_047939838.1	1536	1337	0	0
XM_047939839.1	1656	1457	0	0
XM_047939840.1	1923	1724	0	0
XM_047939841.1	1341	1142	0	0
XM_047939842.1	1549	1350	0	0
XM_047939843.1	1836	1637	0	0
XM_047939844.1	6062	5863	0	0
XM_047939845.1	6173	5974	0	0
XM_047939846.1	705	506	0	0
XM_047939847.1	740	541	0	0
XM_047939848.1	234	36.8813	0	0
XM_047939849.1	1784	1585	0	0
XM_047939850.1	2629	2430	0	0
XM_047939851.1	1488	1289	0	0
XM_047939852.1	306	107	0	0
XM_047939853.1	903	704	0	0
XM_047939854.1	1788	1589	0	0
XM_047939855.1	2136	1937	0	0
XM_047939856.1	2831	2632	0	0
XM_047939857.1	1545	1346	0	0
XM_047939858.1	8086	7887	0	0
XM_047939859.1	1026	827	0	0
XM_047939860.1	1701	1502	0	0
XM_047939861.1	1923	1724	0	0
XM_047939862.1	1141	942	0	0
XM_047939863.1	1593	1394	0	0
XM_047939864.1	4069	3870	1	975.378
XM_047939865.1	724	525	0	0
XM_047939866.1	2677	2478	0	0
XM_047939867.1	3089	2890	0	0
XM_047939868.1	309	110	0	0
XM_047939869.1	3154	2955	0	0
XM_047939870.1	1786	1587	0	0
XM_047939871.1	4626	4427	0	0
XM_047939872.1	2228	2029	0	0
XM_047939873.1	3491	3292	0	0
XM_047939874.1	1576	1377	0	0
XM_047939875.1	219	25.9389	0	0
XM_047939876.1	561	362	0	0
XM_047939877.1	1329	1130	0	0
XM_047939878.1	270	71.016	0	0
XM_047939879.1	2420	2221	0	0
XM_047939880.1	627	428	0	0
XM_047939881.1	771	572	0	0
XM_047939882.1	228	32.1317	0	0
XM_047939883.1	390	191	0	0
XM_047939884.1	555	356	0	0
XM_047939885.1	810	611	0	0
XM_047939886.1	2094	1895	0	0
XM_047939887.1	2171	1972	0	0
XM_047939888.1	549	350	0	0
XM_047939889.1	1962	1763	0	0
XM_047939890.1	2184	1985	0	0
XM_047939891.1	918	719	0	0
XM_047939892.1	1305	1106	0	0
XM_047939893.1	1026	827	0	0
XM_047939894.1	3740	3541	0	0
XM_047939895.1	1179	980	0	0
XM_047939896.1	522	323	0	0
XM_047939897.1	270	71.016	0	0
XM_047939898.1	4309	4110	0	0
XM_047939899.1	1869	1670	0	0
XM_047939900.1	2388	2189	0	0
XM_047939901.1	417	218	0	0
XM_047939902.1	903	704	0	0
XM_047939903.1	1376	1177	0	0
XM_047939904.1	806	607	0	0
XM_047939905.1	795	596	0	0
XM_047939906.1	561	362	0	0
XM_047939907.1	2306	2107	0	0
XM_047939908.1	1182	983	0	0
XM_047939909.1	1364	1165	0	0
XM_047939910.1	1270	1071	0	0
XM_047939911.1	1545	1346	0	0
XM_047939912.1	438	239	0	0
XM_047939913.1	444	245	0	0
XM_047939914.1	801	602	0	0
XM_047939915.1	853	654	0	0
XM_047939916.1	1062	863	0	0
XM_047939917.1	950	751	0	0
XM_047939918.1	4023	3824	0	0
XM_047939919.1	2408	2209	0	0
XM_047939920.1	2386	2187	0	0
XM_047939921.1	618	419	0	0
XM_047939922.1	825	626	0	0
XM_047939923.1	912	713	0	0
XM_047939924.1	234	36.8813	0	0
XM_047939925.1	1230	1031	0	0
XM_047939926.1	645	446	0	0
XM_047939927.1	2256	2057	0	0
XM_047939928.1	336	137	0	0
XM_047939929.1	2703	2504	0	0
XM_047939930.1	2549	2350	0	0
XM_047939931.1	2564	2365	0	0
XM_047939932.1	459	260	0	0
XM_047939933.1	519	320	0	0
XM_047939934.1	1654	1455	0	0
XM_047939935.1	1372	1173	0	0
XM_047939936.1	768	569	0	0
XM_047939937.1	1013	814	0	0
XM_047939938.1	1730	1531	0	0
XM_047939939.1	1651	1452	0	0
XM_047939940.1	387	188	0	0
XM_047939941.1	192	14.0216	0	0
XM_047939942.1	986	787	0	0
XM_047939943.1	2350	2151	0	0
XM_047939944.1	1041	842	0	0
XM_047939945.1	2137	1938	0	0
XM_047939946.1	1780	1581	0	0
XM_047939947.1	771	572	0	0
XM_047939948.1	1560	1361	0	0
XM_047939949.1	4202	4003	0	0
XM_047939950.1	1380	1181	0	0
XM_047939951.1	2120	1921	0	0
XM_047939952.1	2412	2213	0	0
XM_047939953.1	1713	1514	0	0
XM_047939954.1	2321	2122	0	0
XM_047939955.1	825	626	0	0
XM_047939956.1	3480	3281	0	0
XM_047939957.1	696	497	0	0
XM_047939958.1	261	62.0706	0	0
XM_047939959.1	1918	1719	0	0
XM_047939960.1	2034	1835	0	0
XM_047939961.1	651	452	0	0
XM_047939962.1	225	29.9375	0	0
XM_047939963.1	639	440	0	0
XM_047939964.1	636	437	0	0
XM_047939965.1	360	161	0	0
XM_047939966.1	801	602	0	0
XM_047939967.1	4795	4596	1	821.304
XM_047939968.1	1827	1628	0	0
XM_047939969.1	2220	2021	0	0
XM_047939970.1	1709	1510	0	0
XM_047939971.1	3839	3640	0	0
XM_047939972.1	564	365	0	0
XM_047939973.1	3574	3375	0	0
XM_047939974.1	564	365	0	0
XM_047939975.1	6980	6781	0	0
XM_047939976.1	4317	4118	0	0
XM_047939977.1	1764	1565	0	0
XM_047939978.1	1672	1473	0	0
XM_047939979.1	722	523	0	0
XM_047939980.1	324	125	0	0
XM_047939981.1	354	155	0	0
XM_047939982.1	1000	801	0	0
XM_047939983.1	1273	1074	0	0
XM_047939984.1	3382	3183	0	0
XM_047939985.1	5593	5394	0	0
XM_047939986.1	1121	922	0	0
XM_047939987.1	488	289	0	0
XM_047939988.1	1364	1165	0	0
XM_047939989.1	2147	1948	0	0
XM_047939990.1	846	647	0	0
XM_047939991.1	1008	809	0	0
XM_047939992.1	2874	2675	0	0
XM_047939993.1	519	320	0	0
XM_047939994.1	2040	1841	0	0
XM_047939995.1	294	95.0001	0	0
XM_047939996.1	999	800	0	0
XM_047939997.1	783	584	0	0
XM_047939998.1	2100	1901	0	0
XM_047939999.1	2032	1833	0	0
XM_047940000.1	1321	1122	0	0
XM_047940001.1	1341	1142	0	0
XM_047940002.1	1440	1241	0	0
XM_047940003.1	585	386	0	0
XM_047940004.1	1410	1211	0	0
XM_047940005.1	1519	1320	0	0
XM_047940006.1	1060	861	0	0
XM_047940007.1	819	620	0	0
XM_047940008.1	1590	1391	0	0
XM_047940009.1	255	56.1701	0	0
XM_047940010.1	1131	932	0	0
XM_047940011.1	569	370	0	0
XM_047940012.1	450	251	0	0
XM_047940013.1	1140	941	0	0
XM_047940014.1	2805	2606	0	0
XM_047940015.1	1629	1430	0	0
XM_047940016.1	555	356	0	0
XM_047940017.1	2343	2144	0	0
XM_047940018.1	2303	2104	0	0
XM_047940019.1	2821	2622	0	0
XM_047940020.1	1263	1064	0	0
XM_047940021.1	1372	1173	0	0
XM_047940022.1	2240	2041	0	0
XM_047940023.1	1534	1335	0	0
XM_047940024.1	1978	1779	0	0
XM_047940025.1	3428	3229	0	0
XM_047940026.1	1671	1472	0	0
XM_047940027.1	186	12.4336	0	0
XM_047940028.1	1071	872	0	0
XM_047940029.1	2265	2066	0	0
XM_047940030.1	204	18.2087	0	0
XM_047940031.1	243	44.7603	0	0
XM_047940032.1	234	36.8813	0	0
XM_047940033.1	957	758	0	0
XM_047940034.1	405	206	0	0
XM_047940035.1	1008	809	0	0
XM_047940036.1	435	236	0	0
XM_047940037.1	1314	1115	0	0
XM_047940038.1	828	629	0	0
XM_047940039.1	549	350	0	0
XM_047940040.1	180	11.1077	0	0
XM_047940041.1	1236	1037	0	0
XM_047940042.1	348	149	0	0
XM_047940043.1	636	437	0	0
XM_047940044.1	273	74.0093	0	0
XM_047940045.1	897	698	0	0
XM_047940046.1	909	710	0	0
XM_047940047.1	807	608	0	0
XM_047940048.1	618	419	0	0
XM_047940049.1	594	395	0	0
XM_047940050.1	480	281	0	0
XM_047940051.1	1215	1016	0	0
XM_047940052.1	954	755	0	0
XM_047940053.1	642	443	0	0
XM_047940054.1	273	74.0093	0	0
XM_047940055.1	498	299	0	0
XM_047940056.1	183	11.741	0	0
XM_047940057.1	837	638	0	0
XM_047940058.1	387	188	0	0
XM_047940059.1	2283	2084	0	0
XM_047940060.1	2191	1992	0	0
XM_047940061.1	1513	1314	0	0
XM_047940062.1	1187	988	0	0
XM_047940063.1	366	167	0	0
XM_047940064.1	1681	1482	0	0
XM_047940065.1	1332	1133	0	0
XM_047940066.1	2010	1811	0	0
XM_047940067.1	1912	1713	0	0
XM_047940068.1	3626	3427	0	0
XM_047940069.1	903	704	0	0
XM_047940070.1	582	383	0	0
XM_047940071.1	918	719	0	0
XM_047940072.1	753	554	0	0
XM_047940073.1	1027	828	0	0
XM_047940074.1	973	774	0	0
XM_047940075.1	300	101	0	0
XM_047940076.1	1727	1528	0	0
XM_047940077.1	708	509	0	0
XM_047940078.1	1236	1037	0	0
XM_047940079.1	1194	995	0	0
XM_047940080.1	1272	1073	0	0
XM_047940081.1	1913	1714	0	0
XM_047940082.1	1122	923	0	0
XM_047940083.1	180	11.1077	0	0
XM_047940084.1	925	726	0	0
XM_047940085.1	252	53.2554	0	0
XM_047940086.1	354	155	0	0
XM_047940087.1	300	101	0	0
XM_047940088.1	279	80.003	0	0
XM_047940089.1	954	755	0	0
XM_047940090.1	300	101	0	0
XM_047940091.1	672	473	0	0
XM_047940092.1	708	509	0	0
XM_047940093.1	1138	939	0	0
XM_047940094.1	1305	1106	0	0
XM_047940095.1	1134	935	0	0
XM_047940096.1	1910	1711	0	0
XM_047940097.1	1293	1094	0	0
XM_047940098.1	1219	1020	0	0
XM_047940099.1	1976	1777	0	0
XM_047940100.1	908	709	0	0
XM_047940101.1	1822	1623	0	0
XM_047940102.1	1293	1094	0	0
XM_047940103.1	2205	2006	0	0
XM_047940104.1	2288	2089	0	0
XM_047940105.1	2679	2480	0	0
XM_047940106.1	1102	903	0	0
XM_047940107.1	354	155	0	0
XM_047940108.1	366	167	0	0
XM_047940109.1	198	15.9266	0	0
XM_047940110.1	1197	998	0	0
XM_047940111.1	1326	1127	0	0
XM_047940112.1	870	671	0	0
XM_047940113.1	348	149	0	0
XM_047940114.1	219	25.9389	0	0
XM_047940115.1	456	257	0	0
XM_047940116.1	408	209	0	0
XM_047940117.1	2509	2310	0	0
XM_047940118.1	2335	2136	0	0
XM_047940119.1	757	558	0	0
XM_047940120.1	2441	2242	0	0
XM_047940121.1	2785	2586	0	0
XM_047940122.1	1562	1363	0	0
XM_047940123.1	1688	1489	0	0
XM_047940124.1	1267	1068	0	0
XM_047940125.1	984	785	0	0
XM_047940126.1	1619	1420	1	2658.25
XM_047940127.1	4670	4471	0	0
XM_047940128.1	567	368	0	0
XM_047940129.1	3040	2841	0	0
XM_047940130.1	665	466	0	0
XM_047940131.1	729	530	0	0
XM_047940132.1	600	401	0	0
XM_047940133.1	1659	1460	0	0
XM_047940134.1	1914	1715	0	0
XM_047940135.1	1949	1750	0	0
XM_047940136.1	2014	1815	0	0
XM_047940137.1	669	470	0	0
XM_047940138.1	762	563	0	0
XM_047940139.1	1260	1061	0	0
XM_047940140.1	1098	899	0	0
XM_047940141.1	504	305	0	0
XM_047940142.1	1684	1485	0	0
XM_047940143.1	876	677	0	0
XM_047940144.1	252	53.2554	0	0
XM_047940145.1	733	534	0	0
XM_047940146.1	438	239	0	0
XM_047940147.1	730	531	0	0
XM_047940148.1	585	386	0	0
XM_047940149.1	1453	1254	0	0
XM_047940150.1	711	512	0	0
XM_047940151.1	345	146	0	0
XM_047940152.1	684	485	0	0
XM_047940153.1	540	341	0	0
XM_047940154.1	468	269	0	0
XM_047940155.1	2599	2400	0	0
XM_047940156.1	360	161	0	0
XM_047940157.1	2286	2087	0	0
XM_047940158.1	1456	1257	0	0
XM_047940159.1	753	554	0	0
XM_047940160.1	993	794	0	0
XM_047940161.1	1450	1251	0	0
XM_047940162.1	752	553	0	0
XM_047940163.1	672	473	0	0
XM_047940164.1	393	194	0	0
XM_047940165.1	666	467	0	0
XM_047940166.1	910	711	0	0
XM_047940167.1	885	686	0	0
XM_047940168.1	672	473	0	0
XM_047940169.1	1470	1271	0	0
XM_047940170.1	1752	1553	0	0
XM_047940171.1	1501	1302	0	0
XM_047940172.1	920	721	0	0
XM_047940173.1	891	692	0	0
XM_047940174.1	728	529	0	0
XM_047940175.1	243	44.7603	0	0
XM_047940176.1	3027	2828	0	0
XM_047940177.1	3124	2925	0	0
XM_047940178.1	2117	1918	0	0
XM_047940179.1	1370	1171	0	0
XM_047940180.1	1030	831	0	0
XM_047940181.1	378	179	0	0
XM_047940182.1	594	395	0	0
XM_047940183.1	985	786	0	0
XM_047940184.1	2203	2004	0	0
XM_047940185.1	315	116	0	0
XM_047940186.1	315	116	0	0
XM_047940187.1	8005	7806	0	0
XM_047940188.1	2286	2087	0	0
XM_047940189.1	1587	1388	0	0
XM_047940190.1	549	350	0	0
XM_047940191.1	1114	915	0	0
XM_047940192.1	420	221	0	0
XM_047940193.1	1140	941	0	0
XM_047940194.1	2438	2239	0	0
XM_047940195.1	3133	2934	1	1286.54
XM_047940196.1	609	410	0	0
XM_047940197.1	2447	2248	0	0
XM_047940198.1	1729	1530	0	0
XM_047940199.1	2420	2221	0	0
XM_047940200.1	1827	1628	0	0
XM_047940201.1	444	245	0	0
XM_047940202.1	675	476	0	0
XM_047940203.1	708	509	0	0
XM_047940204.1	855	656	0	0
XM_047940205.1	962	763	0	0
XM_047940206.1	2051	1852	0	0
XM_047940207.1	2850	2651	0	0
XM_047940208.1	1230	1031	0	0
XM_047940209.1	2140	1941	0	0
XM_047940210.1	1664	1465	0	0
XM_047940211.1	1278	1079	0	0
XM_047940212.1	1299	1100	0	0
XM_047940213.1	2299	2100	0	0
XM_047940214.1	2766	2567	0	0
XM_047940215.1	264	65.044	0	0
XM_047940216.1	1545	1346	0	0
XM_047940217.1	1929	1730	0	0
XM_047940218.1	1025	826	0	0
XM_047940219.1	408	209	0	0
XM_047940220.1	1407	1208	0	0
XM_047940221.1	536	337	0	0
XM_047940222.1	633	434	0	0
XM_047940223.1	375	176	0	0
XM_047940224.1	1272	1073	0	0
XM_047940225.1	513	314	0	0
XM_047940226.1	393	194	0	0
XM_047940227.1	528	329	0	0
XM_047940228.1	681	482	0	0
XM_047940229.1	1224	1025	0	0
XM_047940230.1	1062	863	0	0
XM_047940231.1	1206	1007	0	0
XM_047940232.1	2145	1946	0	0
XM_047940233.1	690	491	0	0
XM_047940234.1	393	194	0	0
XM_047940235.1	1539	1340	1	2816.95
XM_047940236.1	2339	2140	0	0
XM_047940237.1	1643	1444	0	0
XM_047940238.1	1260	1061	0	0
XM_047940239.1	1161	962	0	0
XM_047940240.1	1629	1430	0	0
XM_047940241.1	1445	1246	0	0
XM_047940242.1	2656	2457	0	0
XM_047940243.1	2007	1808	2.88523	6023.74
XM_047940244.1	225	29.9375	0	0
XM_047940245.1	444	245	0	0
XM_047940246.1	1255	1056	0	0
XM_047940247.1	400	201	0	0
XM_047940248.1	387	188	0	0
XM_047940249.1	1031	832	0	0
XM_047940250.1	1526	1327	0	0
XM_047940251.1	867	668	0	0
XM_047940252.1	2022	1823	0	0
XM_047940253.1	2030	1831	0	0
XM_047940254.1	1512	1313	0	0
XM_047940255.1	3361	3162	0	0
XM_047940256.1	1188	989	0	0
XM_047940257.1	1981	1782	0	0
XM_047940258.1	2552	2353	0	0
XM_047940259.1	243	44.7603	0	0
XM_047940260.1	2716	2517	0	0
XM_047940261.1	2289	2090	0	0
XM_047940262.1	1203	1004	0	0
XM_047940263.1	5053	4854	0	0
XM_047940264.1	186	12.4336	0	0
XM_047940265.1	1617	1418	0	0
XM_047940266.1	1186	987	0	0
XM_047940267.1	1765	1566	0	0
XM_047940268.1	1767	1568	0	0
XM_047940269.1	1890	1691	0	0
XM_047940270.1	636	437	0	0
XM_047940271.1	2355	2156	0	0
XM_047940272.1	366	167	0	0
XM_047940273.1	1290	1091	0	0
XM_047940274.1	2797	2598	0	0
XM_047940275.1	1916	1717	0	0
XM_047940276.1	1848	1649	0	0
XM_047940277.1	222	27.8721	0	0
XM_047940278.1	537	338	0	0
XM_047940279.1	1308	1109	0	0
XM_047940280.1	3045	2846	0	0
XM_047940281.1	3165	2966	0	0
XM_047940282.1	2046	1847	0	0
XM_047940283.1	1708	1509	0	0
XM_047940284.1	1087	888	1	4250.8
XM_047940285.1	1740	1541	0	0
XM_047940286.1	2082	1883	0	0
XM_047940287.1	1473	1274	0	0
XM_047940288.1	6195	5996	0	0
XM_047940289.1	6441	6242	0	0
XM_047940290.1	543	344	0	0
XM_047940291.1	573	374	0	0
XM_047940292.1	1265	1066	0	0
XM_047940293.1	1441	1242	0	0
XM_047940294.1	1147	948	0	0
XM_047940295.1	1186	987	0	0
XM_047940296.1	1477	1278	0	0
XM_047940297.1	1653	1454	0	0
XM_047940298.1	2520	2321	0	0
XM_047940299.1	372	173	0	0
XM_047940300.1	552	353	0	0
XM_047940301.1	1215	1016	0	0
XM_047940302.1	1768	1569	0	0
XM_047940303.1	996	797	0	0
XM_047940304.1	1295	1096	0	0
XM_047940305.1	913	714	0	0
XM_047940306.1	612	413	0	0
XM_047940307.1	282	83.0016	0	0
XM_047940308.1	2585	2386	0	0
XM_047940309.1	435	236	0	0
XM_047940310.1	2214	2015	0	0
XM_047940311.1	2751	2552	0	0
XM_047940312.1	3123	2924	0	0
XM_047940313.1	2621	2422	0	0
XM_047940314.1	617	418	0	0
XM_047940315.1	390	191	0	0
XM_047940316.1	2943	2744	0	0
XM_047940317.1	1268	1069	0	0
XM_047940318.1	1698	1499	0	0
XM_047940319.1	318	119	0	0
XM_047940320.1	2326	2127	0	0
XM_047940321.1	1073	874	0	0
XM_047940322.1	2192	1993	0	0
XM_047940323.1	2425	2226	0	0
XM_047940324.1	1230	1031	0	0
XM_047940325.1	993	794	0	0
XM_047940326.1	201	17.0167	0	0
XM_047940327.1	1416	1217	0	0
XM_047940328.1	1191	992	0	0
XM_047940329.1	777	578	0	0
XM_047940330.1	456	257	0	0
XM_047940331.1	246	47.5399	0	0
XM_047940332.1	1344	1145	0	0
XM_047940333.1	1293	1094	0	0
XM_047940334.1	11207	11008	0	0
XM_047940335.1	312	113	0	0
XM_047940336.1	183	11.741	0	0
XM_047940337.1	1608	1409	0	0
XM_047940338.1	1188	989	0	0
XM_047940339.1	2246	2047	1	1844.02
XM_047940340.1	1269	1070	0	0
XM_047940341.1	660	461	0	0
XM_047940342.1	816	617	0	0
XM_047940343.1	2287	2088	0	0
XM_047940344.1	240	42.049	0	0
XM_047940345.1	3069	2870	0	0
XM_047940346.1	903	704	0	0
XM_047940347.1	837	638	0	0
XM_047940348.1	1363	1164	0	0
XM_047940349.1	1349	1150	0	0
XM_047940350.1	1449	1250	0	0
XM_047940351.1	1665	1466	0	0
XM_047940352.1	360	161	0	0
XM_047940353.1	1032	833	0	0
XM_047940354.1	1311	1112	0	0
XM_047940355.1	2153	1954	0	0
XM_047940356.1	2500	2301	0	0
XM_047940357.1	1657	1458	0	0
XM_047940358.1	369	170	0	0
XM_047940359.1	1406	1207	0	0
XM_047940360.1	357	158	0	0
XM_047940361.1	699	500	0	0
XM_047940362.1	862	663	0	0
XM_047940363.1	3324	3125	0	0
XM_047940364.1	1498	1299	0	0
XM_047940365.1	1872	1673	0	0
XM_047940366.1	1446	1247	0	0
XM_047940367.1	1704	1505	0	0
XM_047940368.1	705	506	0	0
XM_047940369.1	2793	2594	0	0
XM_047940370.1	771	572	0	0
XM_047940371.1	777	578	0	0
XM_047940372.1	659	460	0	0
XM_047940373.1	1530	1331	0	0
XM_047940374.1	2535	2336	0	0
XM_047940375.1	1512	1313	0	0
XM_047940376.1	1436	1237	0	0
XM_047940377.1	1701	1502	0	0
XM_047940378.1	462	263	0	0
XM_047940379.1	321	122	0	0
XM_047940380.1	4586	4387	0	0
XM_047940381.1	1782	1583	0	0
XM_047940382.1	3200	3001	0	0
XM_047940383.1	3313	3114	0	0
XM_047940384.1	306	107	0	0
XM_047940385.1	198	15.9266	0	0
XM_047940386.1	795	596	0	0
XM_047940387.1	1459	1260	0	0
XM_047940388.1	1785	1586	0	0
XM_047940389.1	2349	2150	0	0
XM_047940390.1	213	22.4695	0	0
XM_047940391.1	3981	3782	0	0
XM_047940392.1	6372	6173	0	0
XM_047940393.1	249	50.3754	0	0
XM_047940394.1	2360	2161	0	0
XM_047940395.1	1308	1109	0	0
XM_047940396.1	2297	2098	0	0
XM_047940397.1	2007	1808	0	0
